,event,hitter,hittee,coords,period,period_time_remaining,hitter_team,hittee_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,hitter_id,hittee_id,description
73,hit,Dustin Brown,Brett Howden,[10. 42.],1,04:38,LAK,NYR,NYR,3,LAK,26,1,0,8470606,8479353.0,Dustin Brown hit Brett Howden
91,hit,Ryan Lindgren,Tyler Toffoli,[64. 37.],1,00:44,NYR,LAK,NYR,3,LAK,26,1,0,8479324,8475726.0,Ryan Lindgren hit Tyler Toffoli
92,hit,Pavel Buchnevich,Anze Kopitar,[-91.  29.],1,00:29,NYR,LAK,NYR,3,LAK,26,1,0,8477402,8471685.0,Pavel Buchnevich hit Anze Kopitar
109,hit,Ryan Lindgren,Alex Iafallo,[-96.  22.],2,17:57,NYR,LAK,NYR,3,LAK,26,1,0,8479324,8480113.0,Ryan Lindgren hit Alex Iafallo
125,hit,Sean Walker,Greg McKegg,[ 71. -39.],2,14:42,LAK,NYR,NYR,3,LAK,26,1,0,8480336,8475735.0,Sean Walker hit Greg McKegg
126,hit,Chris Kreider,Sean Walker,[97. -4.],2,14:35,NYR,LAK,NYR,3,LAK,26,1,0,8475184,8480336.0,Chris Kreider hit Sean Walker
133,hit,Ryan Lindgren,Kurtis MacDermid,[-75. -37.],2,13:36,NYR,LAK,NYR,3,LAK,26,1,0,8479324,8477073.0,Ryan Lindgren hit Kurtis MacDermid
139,hit,Blake Lizotte,Brady Skjei,[-98.  -2.],2,12:34,LAK,NYR,NYR,3,LAK,26,1,0,8481481,8476869.0,Blake Lizotte hit Brady Skjei
143,hit,Joakim Ryan,Brett Howden,[ 48. -40.],2,11:59,LAK,NYR,NYR,3,LAK,26,1,0,8477046,8479353.0,Joakim Ryan hit Brett Howden
144,hit,Joakim Ryan,Greg McKegg,[99.  1.],2,11:29,LAK,NYR,NYR,3,LAK,26,1,0,8477046,8475735.0,Joakim Ryan hit Greg McKegg
148,hit,Mika Zibanejad,Dustin Brown,[77. 38.],2,11:01,NYR,LAK,NYR,3,LAK,26,1,0,8476459,8470606.0,Mika Zibanejad hit Dustin Brown
149,hit,Chris Kreider,Matt Roy,[93. 20.],2,10:37,NYR,LAK,NYR,3,LAK,26,1,0,8475184,8478911.0,Chris Kreider hit Matt Roy
150,hit,Sean Walker,Filip Chytil,[ 20. -40.],2,09:42,LAK,NYR,NYR,3,LAK,26,1,0,8480336,8480078.0,Sean Walker hit Filip Chytil
155,hit,Jesper Fast,Blake Lizotte,[ 80. -39.],2,08:52,NYR,LAK,NYR,3,LAK,26,1,0,8475855,8481481.0,Jesper Fast hit Blake Lizotte
161,hit,Chris Kreider,Jeff Carter,[ 86. -33.],2,06:48,NYR,LAK,NYR,3,LAK,26,1,0,8475184,8470604.0,Chris Kreider hit Jeff Carter
177,hit,Drew Doughty,Mika Zibanejad,[87.  6.],2,03:29,LAK,NYR,NYR,3,LAK,26,1,0,8474563,8476459.0,Drew Doughty hit Mika Zibanejad
188,hit,Joakim Ryan,Mika Zibanejad,[ 98. -12.],2,00:40,LAK,NYR,NYR,3,LAK,26,1,0,8477046,8476459.0,Joakim Ryan hit Mika Zibanejad
192,hit,Phillip Di Giuseppe,Alec Martinez,[ 92. -26.],2,00:07,NYR,LAK,NYR,3,LAK,26,1,0,8476858,8474166.0,Phillip Di Giuseppe hit Alec Martinez
203,hit,Alex Iafallo,Greg McKegg,[71. 40.],3,18:02,LAK,NYR,NYR,3,LAK,26,1,0,8480113,8475735.0,Alex Iafallo hit Greg McKegg
211,hit,Carl Grundstrom,Adam Fox,[85. 36.],3,15:30,LAK,NYR,NYR,3,LAK,26,1,0,8479336,8479323.0,Carl Grundstrom hit Adam Fox
212,hit,Carl Grundstrom,Brady Skjei,[ 87. -34.],3,15:18,LAK,NYR,NYR,3,LAK,26,1,0,8479336,8476869.0,Carl Grundstrom hit Brady Skjei
219,hit,Adrian Kempe,Pavel Buchnevich,[54. 37.],3,14:22,LAK,NYR,NYR,3,LAK,26,1,0,8477960,8477402.0,Adrian Kempe hit Pavel Buchnevich
221,hit,Sean Walker,Mika Zibanejad,[-75.   0.],3,13:34,LAK,NYR,NYR,3,LAK,26,1,0,8480336,8476459.0,Sean Walker hit Mika Zibanejad
224,hit,Greg McKegg,Joakim Ryan,[-94.  27.],3,12:58,NYR,LAK,NYR,3,LAK,26,1,0,8475735,8477046.0,Greg McKegg hit Joakim Ryan
228,hit,Brady Skjei,Tyler Toffoli,[ 50. -38.],3,12:03,NYR,LAK,NYR,3,LAK,26,1,0,8476869,8475726.0,Brady Skjei hit Tyler Toffoli
230,hit,Anze Kopitar,Chris Kreider,[ 79. -36.],3,12:00,LAK,NYR,NYR,3,LAK,26,1,0,8471685,8475184.0,Anze Kopitar hit Chris Kreider
233,hit,Matt Roy,Jacob Trouba,[ 73. -38.],3,11:26,LAK,NYR,NYR,3,LAK,26,1,0,8478911,8476885.0,Matt Roy hit Jacob Trouba
244,hit,Ryan Lindgren,Tyler Toffoli,[97.  5.],3,09:00,NYR,LAK,NYR,3,LAK,26,2,1,8479324,8475726.0,Ryan Lindgren hit Tyler Toffoli
246,hit,Alex Iafallo,Pavel Buchnevich,[67. 41.],3,08:46,LAK,NYR,NYR,3,LAK,26,2,1,8480113,8477402.0,Alex Iafallo hit Pavel Buchnevich
247,hit,Alex Iafallo,Adam Fox,[96. 17.],3,08:30,LAK,NYR,NYR,3,LAK,26,2,1,8480113,8479323.0,Alex Iafallo hit Adam Fox
255,hit,Phillip Di Giuseppe,Austin Wagner,[ 14. -39.],3,07:07,NYR,LAK,NYR,3,LAK,26,2,1,8476858,8478455.0,Phillip Di Giuseppe hit Austin Wagner
262,hit,Tyler Toffoli,Adam Fox,[ 96. -11.],3,05:58,LAK,NYR,NYR,3,LAK,26,2,1,8475726,8479323.0,Tyler Toffoli hit Adam Fox
271,hit,Anze Kopitar,Chris Kreider,[-49.  39.],3,03:39,LAK,NYR,NYR,3,LAK,26,2,1,8471685,8475184.0,Anze Kopitar hit Chris Kreider
289,hit,Matt Roy,Kaapo Kakko,[-97.   8.],3,00:50,LAK,NYR,NYR,3,LAK,26,4,1,8478911,8481554.0,Matt Roy hit Kaapo Kakko
16,hit,Greg McKegg,Gabriel Bourque,[ 93. -29.],1,17:18,NYR,WPG,WPG,52,NYR,3,0,0,8475735,8475268.0,Greg McKegg hit Gabriel Bourque
19,hit,Patrik Laine,Pavel Buchnevich,[-10. -41.],1,17:05,WPG,NYR,WPG,52,NYR,3,0,0,8479339,8477402.0,Patrik Laine hit Pavel Buchnevich
33,hit,Anthony Bitetto,Brett Howden,[ 31. -38.],1,14:39,WPG,NYR,WPG,52,NYR,3,0,0,8475868,8479353.0,Anthony Bitetto hit Brett Howden
51,hit,Jacob Trouba,Sami Niku,[-93. -29.],1,09:28,NYR,WPG,WPG,52,NYR,3,0,0,8476885,8478915.0,Jacob Trouba hit Sami Niku
54,hit,Anthony Bitetto,Artemi Panarin,[95. 25.],1,09:02,WPG,NYR,WPG,52,NYR,3,0,0,8475868,8478550.0,Anthony Bitetto hit Artemi Panarin
57,hit,Brendan Lemieux,Neal Pionk,[98. 13.],1,07:39,NYR,WPG,WPG,52,NYR,3,0,0,8477962,8480145.0,Brendan Lemieux hit Neal Pionk
62,hit,Tony DeAngelo,Blake Wheeler,[-63.  41.],1,06:52,NYR,WPG,WPG,52,NYR,3,0,0,8477950,8471218.0,Tony DeAngelo hit Blake Wheeler
63,hit,Jansen Harkins,Ryan Strome,[ 95. -28.],1,06:09,WPG,NYR,WPG,52,NYR,3,0,0,8478424,8476458.0,Jansen Harkins hit Ryan Strome
67,hit,Jacob Trouba,Nikolaj Ehlers,[ 72. -41.],1,05:57,NYR,WPG,WPG,52,NYR,3,0,0,8476885,8477940.0,Jacob Trouba hit Nikolaj Ehlers
69,hit,Dmitry Kulikov,Ryan Strome,[58. 40.],1,05:28,WPG,NYR,WPG,52,NYR,3,0,0,8475179,8476458.0,Dmitry Kulikov hit Ryan Strome
75,hit,Nathan Beaulieu,Filip Chytil,[98. -5.],1,03:29,WPG,NYR,WPG,52,NYR,3,0,0,8476470,8480078.0,Nathan Beaulieu hit Filip Chytil
76,hit,Anthony Bitetto,Phillip Di Giuseppe,[ 87. -35.],1,03:25,WPG,NYR,WPG,52,NYR,3,0,0,8475868,8476858.0,Anthony Bitetto hit Phillip Di Giuseppe
77,hit,Sami Niku,Brett Howden,[61. 41.],1,03:00,WPG,NYR,WPG,52,NYR,3,0,0,8478915,8479353.0,Sami Niku hit Brett Howden
78,hit,Brendan Lemieux,Logan Shaw,[ 63. -40.],1,02:52,NYR,WPG,WPG,52,NYR,3,0,0,8477962,8476400.0,Brendan Lemieux hit Logan Shaw
79,hit,Sami Niku,Brady Skjei,[67. 40.],1,02:42,WPG,NYR,WPG,52,NYR,3,0,0,8478915,8476869.0,Sami Niku hit Brady Skjei
80,hit,Brendan Lemieux,Nicholas Shore,[56. 40.],1,02:15,NYR,WPG,WPG,52,NYR,3,0,0,8477962,8476406.0,Brendan Lemieux hit Nicholas Shore
94,hit,Marc Staal,Mark Scheifele,[95. 14.],2,19:15,NYR,WPG,WPG,52,NYR,3,0,1,8471686,8476460.0,Marc Staal hit Mark Scheifele
114,hit,Nicholas Shore,Brendan Lemieux,[-68. -38.],2,13:06,WPG,NYR,WPG,52,NYR,3,0,1,8476406,8477962.0,Nicholas Shore hit Brendan Lemieux
115,hit,Brett Howden,Dmitry Kulikov,[-72.  41.],2,13:01,NYR,WPG,WPG,52,NYR,3,0,1,8479353,8475179.0,Brett Howden hit Dmitry Kulikov
126,hit,Anthony Bitetto,Kaapo Kakko,[-82.  36.],2,10:10,WPG,NYR,WPG,52,NYR,3,0,2,8475868,8481554.0,Anthony Bitetto hit Kaapo Kakko
132,hit,Blake Wheeler,Pavel Buchnevich,[-98. -13.],2,08:31,WPG,NYR,WPG,52,NYR,3,0,2,8471218,8477402.0,Blake Wheeler hit Pavel Buchnevich
133,hit,Marc Staal,Jack Roslovic,[-29. -41.],2,07:42,NYR,WPG,WPG,52,NYR,3,0,2,8471686,8478458.0,Marc Staal hit Jack Roslovic
150,hit,Tony DeAngelo,Sami Niku,[ 56. -40.],2,03:07,NYR,WPG,WPG,52,NYR,3,0,2,8477950,8478915.0,Tony DeAngelo hit Sami Niku
153,hit,Blake Wheeler,Tony DeAngelo,[ 93. -27.],2,02:49,WPG,NYR,WPG,52,NYR,3,0,2,8471218,8477950.0,Blake Wheeler hit Tony DeAngelo
162,hit,Andrew Copp,Ryan Lindgren,[-98.  -8.],3,19:19,WPG,NYR,WPG,52,NYR,3,0,2,8477429,8479324.0,Andrew Copp hit Ryan Lindgren
171,hit,Jesper Fast,Anthony Bitetto,[  3. -40.],3,17:56,NYR,WPG,WPG,52,NYR,3,0,4,8475855,8475868.0,Jesper Fast hit Anthony Bitetto
199,hit,Jesper Fast,Neal Pionk,[ 90. -32.],3,12:14,NYR,WPG,WPG,52,NYR,3,1,4,8475855,8480145.0,Jesper Fast hit Neal Pionk
205,hit,Jacob Trouba,Andrew Copp,[-92. -29.],3,10:43,NYR,WPG,WPG,52,NYR,3,1,4,8476885,8477429.0,Jacob Trouba hit Andrew Copp
213,hit,Brendan Lemieux,Jack Roslovic,[-22. -40.],3,08:39,NYR,WPG,WPG,52,NYR,3,1,4,8477962,8478458.0,Brendan Lemieux hit Jack Roslovic
216,hit,Blake Wheeler,Mika Zibanejad,[ 71. -39.],3,08:16,WPG,NYR,WPG,52,NYR,3,1,4,8471218,8476459.0,Blake Wheeler hit Mika Zibanejad
232,hit,Kyle Connor,Marc Staal,[-98.  18.],3,03:43,WPG,NYR,WPG,52,NYR,3,1,4,8478398,8471686.0,Kyle Connor hit Marc Staal
1,hit,Marcus Foligno,Jacob Trouba,[-98. -17.],1,19:28,MIN,NYR,MIN,30,NYR,3,0,0,8475220,8476885.0,Marcus Foligno hit Jacob Trouba
4,hit,Carson Soucy,Kaapo Kakko,[74. 39.],1,18:18,MIN,NYR,MIN,30,NYR,3,0,0,8477369,8481554.0,Carson Soucy hit Kaapo Kakko
9,hit,Jacob Trouba,Jonas Brodin,[-90. -33.],1,16:47,NYR,MIN,MIN,30,NYR,3,0,0,8476885,8476463.0,Jacob Trouba hit Jonas Brodin
15,hit,Carson Soucy,Filip Chytil,[ 96. -21.],1,14:55,MIN,NYR,MIN,30,NYR,3,0,0,8477369,8480078.0,Carson Soucy hit Filip Chytil
17,hit,Phillip Di Giuseppe,Mats Zuccarello,[-59. -39.],1,14:36,NYR,MIN,MIN,30,NYR,3,0,0,8476858,8475692.0,Phillip Di Giuseppe hit Mats Zuccarello
23,hit,Jordan Greenway,Brendan Smith,[-89.  33.],1,13:05,MIN,NYR,MIN,30,NYR,3,0,0,8478413,8474090.0,Jordan Greenway hit Brendan Smith
27,hit,Ryan Strome,Jonas Brodin,[ 51. -41.],1,11:30,NYR,MIN,MIN,30,NYR,3,0,0,8476458,8476463.0,Ryan Strome hit Jonas Brodin
46,hit,Ryan Hartman,Brendan Lemieux,[-73.  41.],1,06:25,MIN,NYR,MIN,30,NYR,3,1,1,8477451,8477962.0,Ryan Hartman hit Brendan Lemieux
55,hit,Brady Skjei,Mats Zuccarello,[-92.  30.],1,04:45,NYR,MIN,MIN,30,NYR,3,1,1,8476869,8475692.0,Brady Skjei hit Mats Zuccarello
64,hit,Alex Galchenyuk,Ryan Lindgren,[-89. -33.],1,02:19,MIN,NYR,MIN,30,NYR,3,2,1,8476851,8479324.0,Alex Galchenyuk hit Ryan Lindgren
75,hit,Brendan Smith,Kevin Fiala,[ 18. -38.],2,18:01,NYR,MIN,MIN,30,NYR,3,2,1,8474090,8477942.0,Brendan Smith hit Kevin Fiala
79,hit,Brendan Lemieux,Mikko Koivu,[-53.  40.],2,16:47,NYR,MIN,MIN,30,NYR,3,2,1,8477962,8469459.0,Brendan Lemieux hit Mikko Koivu
83,hit,Mats Zuccarello,Ryan Lindgren,[-88. -34.],2,16:19,MIN,NYR,MIN,30,NYR,3,2,1,8475692,8479324.0,Mats Zuccarello hit Ryan Lindgren
84,hit,Chris Kreider,Greg Pateryn,[-68.  41.],2,16:15,NYR,MIN,MIN,30,NYR,3,2,1,8475184,8474688.0,Chris Kreider hit Greg Pateryn
87,hit,Mikko Koivu,Tony DeAngelo,[-58. -37.],2,15:12,MIN,NYR,MIN,30,NYR,3,2,1,8469459,8477950.0,Mikko Koivu hit Tony DeAngelo
89,hit,Marcus Foligno,Filip Chytil,[97. 10.],2,14:50,MIN,NYR,MIN,30,NYR,3,2,1,8475220,8480078.0,Marcus Foligno hit Filip Chytil
90,hit,Joel Eriksson Ek,Brady Skjei,[ 56. -37.],2,14:44,MIN,NYR,MIN,30,NYR,3,2,1,8478493,8476869.0,Joel Eriksson Ek hit Brady Skjei
114,hit,Matt Dumba,Mika Zibanejad,[-99.  -5.],2,09:12,MIN,NYR,MIN,30,NYR,3,2,1,8476856,8476459.0,Matt Dumba hit Mika Zibanejad
115,hit,Jordan Greenway,Ryan Lindgren,[99. -3.],2,09:02,MIN,NYR,MIN,30,NYR,3,2,1,8478413,8479324.0,Jordan Greenway hit Ryan Lindgren
116,hit,Joel Eriksson Ek,Pavel Buchnevich,[68. 41.],2,08:56,MIN,NYR,MIN,30,NYR,3,2,1,8478493,8477402.0,Joel Eriksson Ek hit Pavel Buchnevich
117,hit,Jordan Greenway,Ryan Lindgren,[96. 14.],2,08:53,MIN,NYR,MIN,30,NYR,3,2,1,8478413,8479324.0,Jordan Greenway hit Ryan Lindgren
121,hit,Jacob Trouba,Ryan Donato,[99. 11.],2,07:56,NYR,MIN,MIN,30,NYR,3,2,1,8476885,8477987.0,Jacob Trouba hit Ryan Donato
122,hit,Brady Skjei,Ryan Donato,[ 70. -38.],2,07:41,NYR,MIN,MIN,30,NYR,3,2,1,8476869,8477987.0,Brady Skjei hit Ryan Donato
124,hit,Phillip Di Giuseppe,Greg Pateryn,[-96.  21.],2,06:33,NYR,MIN,MIN,30,NYR,3,2,1,8476858,8474688.0,Phillip Di Giuseppe hit Greg Pateryn
127,hit,Jesper Fast,Ryan Hartman,[ 44. -38.],2,04:28,NYR,MIN,MIN,30,NYR,3,2,1,8475855,8477451.0,Jesper Fast hit Ryan Hartman
141,hit,Ryan Hartman,Brendan Smith,[ 90. -33.],2,01:27,MIN,NYR,MIN,30,NYR,3,3,1,8477451,8474090.0,Ryan Hartman hit Brendan Smith
143,hit,Joel Eriksson Ek,Pavel Buchnevich,[ 61. -39.],3,19:38,MIN,NYR,MIN,30,NYR,3,3,1,8478493,8477402.0,Joel Eriksson Ek hit Pavel Buchnevich
161,hit,Tony DeAngelo,Joel Eriksson Ek,[-19.  41.],3,15:37,NYR,MIN,MIN,30,NYR,3,3,1,8477950,8478493.0,Tony DeAngelo hit Joel Eriksson Ek
185,hit,Kevin Fiala,Brendan Lemieux,[81. 38.],3,09:04,MIN,NYR,MIN,30,NYR,3,3,1,8477942,8477962.0,Kevin Fiala hit Brendan Lemieux
198,hit,Jacob Trouba,Luke Kunin,[ 40. -18.],3,03:50,NYR,MIN,MIN,30,NYR,3,3,2,8476885,8479316.0,Jacob Trouba hit Luke Kunin
201,hit,Jacob Trouba,Luke Kunin,[50. 37.],3,03:38,NYR,MIN,MIN,30,NYR,3,3,2,8476885,8479316.0,Jacob Trouba hit Luke Kunin
202,hit,Jacob Trouba,Marcus Foligno,[-49.  41.],3,03:33,NYR,MIN,MIN,30,NYR,3,3,2,8476885,8475220.0,Jacob Trouba hit Marcus Foligno
205,hit,Tony DeAngelo,Kevin Fiala,[-40.  40.],3,02:07,NYR,MIN,MIN,30,NYR,3,3,2,8477950,8477942.0,Tony DeAngelo hit Kevin Fiala
26,hit,Brendan Smith,Riley Nash,[-35. -22.],1,11:49,NYR,CBJ,CBJ,29,NYR,3,0,1,8474090,8474062.0,Brendan Smith hit Riley Nash
33,hit,Brady Skjei,Oliver Bjorkstrand,[50. 41.],1,10:13,NYR,CBJ,CBJ,29,NYR,3,0,1,8476869,8477416.0,Brady Skjei hit Oliver Bjorkstrand
35,hit,Marc Staal,Nathan Gerbe,[-19. -18.],1,08:54,NYR,CBJ,CBJ,29,NYR,3,0,1,8471686,8471804.0,Marc Staal hit Nathan Gerbe
46,hit,Jakob Lilja,Brady Skjei,[-78. -39.],1,05:43,CBJ,NYR,CBJ,29,NYR,3,0,1,8481650,8476869.0,Jakob Lilja hit Brady Skjei
53,hit,Jacob Trouba,Pierre-Luc Dubois,[33. 40.],1,04:16,NYR,CBJ,CBJ,29,NYR,3,0,1,8476885,8479400.0,Jacob Trouba hit Pierre-Luc Dubois
70,hit,Brady Skjei,Oliver Bjorkstrand,[-83. -38.],2,18:32,NYR,CBJ,CBJ,29,NYR,3,0,1,8476869,8477416.0,Brady Skjei hit Oliver Bjorkstrand
76,hit,Brendan Smith,Nick Foligno,[-94. -15.],2,15:54,NYR,CBJ,CBJ,29,NYR,3,0,1,8474090,8473422.0,Brendan Smith hit Nick Foligno
80,hit,Brendan Lemieux,Scott Harrington,[62. 40.],2,15:15,NYR,CBJ,CBJ,29,NYR,3,0,1,8477962,8476449.0,Brendan Lemieux hit Scott Harrington
91,hit,Phillip Di Giuseppe,Vladislav Gavrikov,[-48. -38.],2,13:27,NYR,CBJ,CBJ,29,NYR,3,0,1,8476858,8478882.0,Phillip Di Giuseppe hit Vladislav Gavrikov
110,hit,Brady Skjei,Oliver Bjorkstrand,[-65. -40.],2,09:01,NYR,CBJ,CBJ,29,NYR,3,0,1,8476869,8477416.0,Brady Skjei hit Oliver Bjorkstrand
119,hit,Kaapo Kakko,Markus Nutivaara,[-61. -39.],2,05:45,NYR,CBJ,CBJ,29,NYR,3,0,1,8481554,8478906.0,Kaapo Kakko hit Markus Nutivaara
126,hit,Nathan Gerbe,Jacob Trouba,[-77. -39.],2,04:30,CBJ,NYR,CBJ,29,NYR,3,0,1,8471804,8476885.0,Nathan Gerbe hit Jacob Trouba
127,hit,Brendan Smith,Boone Jenner,[-99.  10.],2,04:07,NYR,CBJ,CBJ,29,NYR,3,0,1,8474090,8476432.0,Brendan Smith hit Boone Jenner
138,hit,Brett Howden,Sonny Milano,[-80. -38.],2,02:13,NYR,CBJ,CBJ,29,NYR,3,0,1,8479353,8477947.0,Brett Howden hit Sonny Milano
139,hit,Phillip Di Giuseppe,Scott Harrington,[ 22. -38.],2,01:59,NYR,CBJ,CBJ,29,NYR,3,0,1,8476858,8476449.0,Phillip Di Giuseppe hit Scott Harrington
141,hit,Brady Skjei,Gustav Nyquist,[-96.  -6.],2,01:13,NYR,CBJ,CBJ,29,NYR,3,0,1,8476869,8474679.0,Brady Skjei hit Gustav Nyquist
144,hit,David Savard,Mika Zibanejad,[87. -9.],2,00:33,CBJ,NYR,CBJ,29,NYR,3,1,1,8475233,8476459.0,David Savard hit Mika Zibanejad
158,hit,Eric Robinson,Jesper Fast,[95. 26.],3,16:36,CBJ,NYR,CBJ,29,NYR,3,1,1,8480762,8475855.0,Eric Robinson hit Jesper Fast
159,hit,Jakob Lilja,Jesper Fast,[58. 39.],3,16:26,CBJ,NYR,CBJ,29,NYR,3,1,1,8481650,8475855.0,Jakob Lilja hit Jesper Fast
161,hit,Marc Staal,Pierre-Luc Dubois,[ 47. -39.],3,15:31,NYR,CBJ,CBJ,29,NYR,3,1,1,8471686,8479400.0,Marc Staal hit Pierre-Luc Dubois
167,hit,Mika Zibanejad,Boone Jenner,[ 69. -40.],3,13:41,NYR,CBJ,CBJ,29,NYR,3,1,1,8476459,8476432.0,Mika Zibanejad hit Boone Jenner
170,hit,Brady Skjei,Kevin Stenlund,[96. 21.],3,13:05,NYR,CBJ,CBJ,29,NYR,3,1,1,8476869,8478831.0,Brady Skjei hit Kevin Stenlund
174,hit,Markus Nutivaara,Brendan Smith,[-54.  40.],3,11:13,CBJ,NYR,CBJ,29,NYR,3,1,1,8478906,8474090.0,Markus Nutivaara hit Brendan Smith
193,hit,Nick Foligno,Ryan Lindgren,[ 86. -33.],3,07:19,CBJ,NYR,CBJ,29,NYR,3,1,1,8473422,8479324.0,Nick Foligno hit Ryan Lindgren
207,hit,Boone Jenner,Marc Staal,[95. 17.],3,01:35,CBJ,NYR,CBJ,29,NYR,3,1,2,8476432,8471686.0,Boone Jenner hit Marc Staal
1,hit,Brady Skjei,David Pastrnak,[ 83. -34.],1,19:23,NYR,BOS,NYR,3,BOS,6,0,0,8476869,8477956.0,Brady Skjei hit David Pastrnak
7,hit,Marc Staal,Jake DeBrusk,[97.  1.],1,17:57,NYR,BOS,NYR,3,BOS,6,0,0,8471686,8478498.0,Marc Staal hit Jake DeBrusk
10,hit,Filip Chytil,Anders Bjork,[63. 39.],1,17:39,NYR,BOS,NYR,3,BOS,6,0,0,8480078,8478075.0,Filip Chytil hit Anders Bjork
19,hit,Brady Skjei,David Pastrnak,[97. 12.],1,16:16,NYR,BOS,NYR,3,BOS,6,0,0,8476869,8477956.0,Brady Skjei hit David Pastrnak
22,hit,Brady Skjei,David Pastrnak,[ 46. -39.],1,15:39,NYR,BOS,NYR,3,BOS,6,0,0,8476869,8477956.0,Brady Skjei hit David Pastrnak
27,hit,Karson Kuhlman,Marc Staal,[32. 38.],1,15:11,BOS,NYR,NYR,3,BOS,6,0,0,8480901,8471686.0,Karson Kuhlman hit Marc Staal
41,hit,Karson Kuhlman,Marc Staal,[98. 12.],1,12:00,BOS,NYR,NYR,3,BOS,6,0,0,8480901,8471686.0,Karson Kuhlman hit Marc Staal
43,hit,Ryan Strome,Charlie McAvoy,[-55. -23.],1,11:45,NYR,BOS,NYR,3,BOS,6,0,0,8476458,8479325.0,Ryan Strome hit Charlie McAvoy
47,hit,Danton Heinen,Phillip Di Giuseppe,[97. 16.],1,11:10,BOS,NYR,NYR,3,BOS,6,0,0,8478046,8476858.0,Danton Heinen hit Phillip Di Giuseppe
49,hit,Joakim Nordstrom,Jacob Trouba,[74. 40.],1,10:35,BOS,NYR,NYR,3,BOS,6,0,0,8475807,8476885.0,Joakim Nordstrom hit Jacob Trouba
51,hit,Brandon Carlo,Greg McKegg,[-96.  21.],1,10:18,BOS,NYR,NYR,3,BOS,6,0,0,8478443,8475735.0,Brandon Carlo hit Greg McKegg
52,hit,Jacob Trouba,Chris Wagner,[ 60. -39.],1,10:05,NYR,BOS,NYR,3,BOS,6,0,0,8476885,8475780.0,Jacob Trouba hit Chris Wagner
54,hit,Mika Zibanejad,Patrice Bergeron,[96. 14.],1,09:20,NYR,BOS,NYR,3,BOS,6,0,0,8476459,8470638.0,Mika Zibanejad hit Patrice Bergeron
55,hit,Ryan Lindgren,Brad Marchand,[14. 39.],1,08:34,NYR,BOS,NYR,3,BOS,6,0,0,8479324,8473419.0,Ryan Lindgren hit Brad Marchand
66,hit,Mika Zibanejad,Matt Grzelcyk,[ 88. -32.],1,06:12,NYR,BOS,NYR,3,BOS,6,0,0,8476459,8476891.0,Mika Zibanejad hit Matt Grzelcyk
89,hit,Brendan Lemieux,Charlie McAvoy,[  2. -38.],1,00:24,NYR,BOS,NYR,3,BOS,6,0,1,8477962,8479325.0,Brendan Lemieux hit Charlie McAvoy
90,hit,Sean Kuraly,Brett Howden,[ 37. -38.],1,00:04,BOS,NYR,NYR,3,BOS,6,0,1,8476374,8479353.0,Sean Kuraly hit Brett Howden
95,hit,Brandon Carlo,Jesper Fast,[79. 38.],2,18:39,BOS,NYR,NYR,3,BOS,6,0,1,8478443,8475855.0,Brandon Carlo hit Jesper Fast
104,hit,Adam Fox,Anders Bjork,[-67.  39.],2,17:07,NYR,BOS,NYR,3,BOS,6,0,1,8479323,8478075.0,Adam Fox hit Anders Bjork
108,hit,Brendan Lemieux,Brandon Carlo,[-71.  40.],2,16:40,NYR,BOS,NYR,3,BOS,6,0,1,8477962,8478443.0,Brendan Lemieux hit Brandon Carlo
109,hit,Chris Wagner,Brendan Lemieux,[-68.  39.],2,16:32,BOS,NYR,NYR,3,BOS,6,0,1,8475780,8477962.0,Chris Wagner hit Brendan Lemieux
110,hit,Chris Wagner,Brendan Smith,[-84.  36.],2,16:24,BOS,NYR,NYR,3,BOS,6,0,1,8475780,8474090.0,Chris Wagner hit Brendan Smith
113,hit,Mika Zibanejad,Zdeno Chara,[17. 39.],2,15:18,NYR,BOS,NYR,3,BOS,6,0,1,8476459,8465009.0,Mika Zibanejad hit Zdeno Chara
120,hit,Brad Marchand,Adam Fox,[-95.  22.],2,13:40,BOS,NYR,NYR,3,BOS,6,0,1,8473419,8479323.0,Brad Marchand hit Adam Fox
122,hit,Brandon Carlo,Filip Chytil,[76. 38.],2,13:03,BOS,NYR,NYR,3,BOS,6,0,1,8478443,8480078.0,Brandon Carlo hit Filip Chytil
132,hit,Danton Heinen,Jacob Trouba,[-83. -26.],2,09:21,BOS,NYR,NYR,3,BOS,6,0,1,8478046,8476885.0,Danton Heinen hit Jacob Trouba
138,hit,Brady Skjei,Brad Marchand,[-96.  -2.],2,08:34,NYR,BOS,NYR,3,BOS,6,0,1,8476869,8473419.0,Brady Skjei hit Brad Marchand
145,hit,Patrice Bergeron,Adam Fox,[-95. -23.],2,07:58,BOS,NYR,NYR,3,BOS,6,0,1,8470638,8479323.0,Patrice Bergeron hit Adam Fox
150,hit,Jake DeBrusk,Ryan Strome,[-95.  23.],2,06:55,BOS,NYR,NYR,3,BOS,6,0,1,8478498,8476458.0,Jake DeBrusk hit Ryan Strome
154,hit,Jacob Trouba,Matt Grzelcyk,[-96. -17.],2,06:10,NYR,BOS,NYR,3,BOS,6,0,1,8476885,8476891.0,Jacob Trouba hit Matt Grzelcyk
157,hit,Charlie Coyle,Kaapo Kakko,[96. 19.],2,05:29,BOS,NYR,NYR,3,BOS,6,0,1,8475745,8481554.0,Charlie Coyle hit Kaapo Kakko
