"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Alex Chiasson","ALEX.CHIASSON","15-16","OTT","R","R",1990-10-01,24,77,115.63,5.41,11.98,11.05,9.7,7.9,0.99,17.32,14.14,103.86,17.24,138.79,19.32,179.89,1,11.66,-16.33,-89.72,-121.55,-160.57,-10.66,7,83.32
"Alex Chiasson","ALEX.CHIASSON","16-17","CGY","R","R",1990-10-01,25,81,73.7,12.75,7.68,11.61,12.36,12.82,1.01,6.91,4.92,59.14,9.95,75.73,13.16,93.29,0.99,6.73,-5.9,-54.22,-65.78,-80.13,-5.74,20.53,88.32
"Alex Chiasson","ALEX.CHIASSON","17-18","WSH","R","R",1990-10-01,26,59,100.58,17.72,16.72,14.97,11.84,14.96,3.44,15.97,22.84,113.73,26.08,148.15,26.07,194.15,2.47,14.04,-12.53,-90.89,-122.07,-168.08,-11.57,15.06,85.96
"Alex Edler","ALEX.EDLER","07-08","VAN","D","L",1986-04-21,21,75,127.8,7.53,15.95,16.64,15.12,8.9,1.01,12.41,19.31,101.77,26.21,131.33,31.53,176.95,1.09,11.16,-11.4,-82.46,-105.12,-145.42,-10.07,5.23,87.81
"Alex Edler","ALEX.EDLER","08-09","VAN","D","L",1986-04-21,22,78,128.1,9.42,15.4,14.84,13.76,10.66,1.93,18.56,19.25,105.78,25.38,145.62,30.95,193.93,1.61,13.5,-16.63,-86.53,-120.24,-162.98,-11.89,10.03,82.45
"Alex Edler","ALEX.EDLER","09-10","VAN","D","L",1986-04-21,23,76,164.33,9.24,15.6,14.02,11.66,10.57,1.94,19.06,24.54,132.79,29.79,182.75,33.09,250.74,1.81,15.31,-17.12,-108.25,-152.96,-217.65,-13.5,7.91,85.65
"Alex Edler","ALEX.EDLER","10-11","VAN","D","L",1986-04-21,24,51,110.42,14.78,21.08,18.9,19.06,12.89,2.05,11.82,26.11,97.76,32.48,139.41,40.42,171.65,2.13,14.4,-9.77,-71.65,-106.93,-131.23,-12.27,7.85,87.91
"Alex Edler","ALEX.EDLER","11-12","VAN","D","L",1986-04-21,25,81,184.3,14.2,18.5,18.16,18.22,15.72,1.93,11.66,33.34,146.88,43.62,196.57,57.38,257.62,3.37,18.07,-9.73,-113.54,-152.95,-200.24,-14.7,5.79,92.06
"Alex Edler","ALEX.EDLER","12-13","VAN","D","L",1986-04-21,26,45,88.03,0,16.08,15.85,13.93,14.61,0,5.93,10.3,53.76,15.13,80.33,18.32,113.18,1.02,5.96,-5.93,-43.46,-65.2,-94.86,-4.94,0,88.97
"Alex Edler","ALEX.EDLER","13-14","VAN","D","L",1986-04-21,27,63,137.02,0,17.58,17.4,15.92,12.16,0,14.26,21.42,100.41,30.39,144.31,37.68,199.06,1.77,12.78,-14.26,-78.99,-113.92,-161.38,-11.01,0,85.8
"Alex Edler","ALEX.EDLER","14-15","VAN","D","L",1986-04-21,28,72,190.23,10.15,14.1,14.56,11.95,9.46,2.08,18.41,24.54,149.54,35.78,209.96,38.95,286.9,1.98,18.96,-16.33,-125,-174.18,-247.95,-16.98,8.48,87.69
"Alex Edler","ALEX.EDLER","15-16","VAN","D","L",1986-04-21,29,51,132.75,0,8.26,8.19,7.83,5.94,0,20.04,12.12,134.65,15.47,173.48,19.43,228.65,1.07,16.95,-20.04,-122.53,-158.01,-209.22,-15.88,0,85.12
"Alex Edler","ALEX.EDLER","16-17","VAN","D","L",1986-04-21,30,68,172.97,0,12.04,11.38,8.84,7.29,0,23.03,22.79,166.47,27.84,216.89,28.9,297.91,1.55,19.71,-23.03,-143.68,-189.05,-269.01,-18.16,0,86.17
"Alex Edler","ALEX.EDLER","17-18","VAN","D","L",1986-04-21,31,69,184.47,0,18.98,16.35,13.49,11.57,0,29.74,38.24,163.27,44.51,227.65,48.22,309.11,2.57,19.64,-29.74,-125.03,-183.14,-260.89,-17.07,0,81.78
"Alex Edler","ALEX.EDLER","18-19","VAN","D","L",1986-04-21,32,55,147.05,0,20.89,16.84,12,8.4,0,14,28.37,107.46,32.35,159.73,32.34,237.16,1.32,14.4,-14,-79.09,-127.38,-204.82,-13.08,0,86.97
"Alex Edler","ALEX.EDLER","19-20","VAN","D","L",1986-04-21,33,59,180.48,12.24,10.73,8.77,6.74,2.25,3.3,23.65,22.43,186.54,23.33,242.81,24.36,337.27,0.56,24.28,-20.35,-164.11,-219.48,-312.91,-23.72,14.71,87.32
"Alex Frolov","ALEX.FROLOV","08-09","L.A","L","R",1982-06-19,26,77,185.5,12.29,21.46,17.59,14.89,18.66,3.18,22.7,37.3,136.48,45.7,214.15,48.73,278.43,4.51,19.66,-19.52,-99.18,-168.45,-229.7,-15.15,8.53,83.37
"Alex Frolov","ALEX.FROLOV","09-10","L.A","L","R",1982-06-19,27,81,110.47,0,14.14,11.68,10.44,11.21,0,8.81,12.08,73.34,13.91,105.23,15.95,136.83,1.05,8.32,-8.81,-61.26,-91.32,-120.88,-7.27,0,87.99
"Alex Goligoski","ALEX.GOLIGOSKI","09-10","PIT","D","L",1985-07-30,24,68,102.62,16.04,21.68,20.83,17.7,16,1.87,9.79,18.62,67.28,26.05,98.99,30.73,142.88,1.8,9.45,-7.92,-48.66,-72.94,-112.15,-7.65,10.04,85.45
"Alex Goligoski","ALEX.GOLIGOSKI","10-11","PIT","D","L",1985-07-30,25,59,70.58,32.94,23.14,23.37,24.32,17.2,1.94,3.95,15.02,49.89,20.37,66.79,26.32,81.91,1.08,5.2,-2.01,-34.87,-46.42,-55.59,-4.12,12.92,92.08
"Alex Goligoski","ALEX.GOLIGOSKI","11-12","DAL","D","L",1985-07-30,26,69,90.32,0,16,17.64,18.12,13.11,0,8.78,14.56,76.44,22.3,104.11,29.59,133.75,1.28,8.48,-8.78,-61.88,-81.81,-104.16,-7.2,0,88.51
"Alex Goligoski","ALEX.GOLIGOSKI","12-13","DAL","D","L",1985-07-30,27,47,66.75,15.22,19.61,17.64,14.7,19.78,0.93,5.18,12.58,51.56,16.54,77.24,18.63,108.13,1.77,7.18,-4.25,-38.98,-60.7,-89.5,-5.41,7.39,89.95
"Alex Goligoski","ALEX.GOLIGOSKI","13-14","DAL","D","L",1985-07-30,28,80,200.18,13.09,16.08,13.37,12.56,11.64,3.17,21.04,34.98,182.59,41.83,271.12,51.64,359.46,3.28,24.89,-17.87,-147.61,-229.29,-307.82,-21.61,9.06,88.48
"Alex Goligoski","ALEX.GOLIGOSKI","14-15","DAL","D","L",1985-07-30,29,81,235.2,6.88,15.29,14.56,12.76,12.19,1.86,25.19,37,204.94,49.27,289.07,57.53,393.46,3.8,27.38,-23.33,-167.94,-239.8,-335.93,-23.58,5.03,87.71
"Alex Goligoski","ALEX.GOLIGOSKI","15-16","DAL","D","L",1985-07-30,30,79,190.08,6.45,16.96,15.1,12.75,12.12,1.18,17.12,28.3,138.56,36.58,205.65,41.95,286.98,2.5,18.13,-15.94,-110.26,-169.07,-245.03,-15.63,4.17,87.64
"Alex Goligoski","ALEX.GOLIGOSKI","16-17","ARI","D","L",1985-07-30,31,79,201.48,13.17,16.62,14.03,12.59,12.26,5.17,34.09,40,200.66,46.71,286.15,55.39,384.42,3.65,26.13,-28.92,-160.66,-239.44,-329.03,-22.48,12.92,83.01
"Alex Goligoski","ALEX.GOLIGOSKI","17-18","ARI","D","L",1985-07-30,32,76,148.23,9.64,15.83,11.93,12.2,4.74,1.73,16.22,26.15,139.06,28.16,207.85,36.49,262.49,0.93,18.7,-14.49,-112.91,-179.69,-226,-17.77,6.62,88.34
"Alex Goligoski","ALEX.GOLIGOSKI","18-19","ARI","D","L",1985-07-30,33,75,118.75,29.85,27.26,21.45,16.62,23.2,4,9.4,28.45,75.93,32.85,120.32,35.58,178.56,3,9.93,-5.4,-47.48,-87.47,-142.98,-6.93,14.06,87.62
"Alex Goligoski","ALEX.GOLIGOSKI","19-20","ARI","D","L",1985-07-30,34,69,160.03,0,23.2,20.58,17.8,14.08,0,20.73,41.82,138.47,47.85,184.65,51.05,235.82,2.78,16.97,-20.73,-96.65,-136.8,-184.77,-14.19,0,85.03
"Alex Iafallo","ALEX.IAFALLO","19-20","L.A","L","L",1993-12-21,25,70,101.5,0,13.62,12.01,11.4,5.45,0,14.04,14.38,91.17,17.35,127.16,23.22,180.41,0.65,11.27,-14.04,-76.79,-109.81,-157.19,-10.62,0,84.6
"Alex Killorn","ALEX.KILLORN","14-15","T.B","C","L",1989-09-14,25,70,57.52,12.8,14.32,13.45,11.88,16.95,1.01,6.88,7.86,47.02,10.04,64.61,10.97,81.34,1.08,5.29,-5.87,-39.16,-54.57,-70.37,-4.21,12.85,85.37
"Alex Killorn","ALEX.KILLORN","16-17","T.B","C","L",1989-09-14,27,81,114.92,14.65,19.44,16.13,14.48,16.42,2.12,12.35,23.07,95.62,25,129.97,27.86,164.6,1.98,10.08,-10.23,-72.55,-104.97,-136.74,-8.1,9.19,87.08
"Alex Killorn","ALEX.KILLORN","17-18","T.B","C","L",1989-09-14,28,82,136.57,6.84,9.08,9.75,9.17,7.96,1.08,14.72,12.64,126.59,18.42,170.51,21.83,216.16,1.16,13.41,-13.64,-113.95,-152.09,-194.33,-12.25,8.54,88.37
"Alex Killorn","ALEX.KILLORN","18-19","T.B","C","L",1989-09-14,29,82,157.05,22.63,17.82,17.38,14.31,15.56,3.86,13.2,27.04,124.72,32.34,153.77,34.28,205.3,2.35,12.75,-9.34,-97.68,-121.43,-171.02,-10.4,14.28,89.42
"Alex Killorn","ALEX.KILLORN","19-20","T.B","C","L",1989-09-14,30,68,149.4,0,14.29,12.83,11.51,8.43,0,21.91,21.91,131.38,26.34,178.98,30.47,234.15,1.53,16.62,-21.91,-109.47,-152.64,-203.68,-15.09,0,83.32
"Alex Kovalev","ALEX.KOVALEV","07-08","MTL","R","L",1973-02-24,34,82,112.13,31.41,18.24,15.37,14.32,12.18,3.11,6.79,19.55,87.65,24.87,136.97,31.37,187.77,1.61,11.61,-3.68,-68.1,-112.1,-156.4,-10,15.91,92.25
"Alex Kovalev","ALEX.KOVALEV","08-09","MTL","R","L",1973-02-24,35,78,116.63,14.88,16.46,15.91,13.41,10.41,2.08,11.9,17.45,88.55,24.76,130.84,29.65,191.42,1.28,11.02,-9.82,-71.1,-106.08,-161.77,-9.74,11.92,86.56
"Alex Ovechkin","ALEX.OVECHKIN","08-09","WSH","L","R",1985-09-17,22,79,71.7,10.65,13.75,18.64,16.12,10.96,0.93,7.8,11.44,71.79,21.28,92.87,23.24,120.97,1.05,8.53,-6.87,-60.35,-71.59,-97.73,-7.48,8.13,89.13
"Alex Petrovic","ALEX.PETROVIC","15-16","FLA","D","R",1992-03-03,23,65,112.47,13.22,10.33,11.26,11.88,11.2,2.07,13.59,10.57,91.8,16.65,131.2,22.14,164.28,1.4,11.1,-11.52,-81.23,-114.55,-142.14,-9.7,19.58,85.2
"Alex Petrovic","ALEX.PETROVIC","16-17","FLA","D","R",1992-03-03,24,48,62.85,36.93,18.21,14.65,14.24,13.18,2.26,3.86,11.52,51.75,12.52,72.93,15.36,92.54,1.12,7.38,-1.6,-40.23,-60.41,-77.18,-6.26,19.62,92.54
"Alex Picard","ALEX.PICARD","07-08","T.B","D","L",1985-07-05,22,20,56.07,0,15.03,11.11,11.31,11.26,0,0.93,5.25,29.67,7.11,56.91,10.08,79.07,0.52,4.1,-0.93,-24.42,-49.8,-68.99,-3.58,0,96.87
"Alex Picard","ALEX.PICARD","09-10","OTT","D","L",1985-07-05,24,44,72.3,26.95,22.16,21.8,17.41,22.88,2.07,5.61,14.19,49.85,19.17,68.78,22.06,104.63,1.78,6,-3.54,-35.66,-49.61,-82.57,-4.22,14.59,88.75
"Alex Pietrangelo","ALEX.PIETRANGELO","10-11","STL","D","R",1990-01-18,20,78,156.47,15.56,16.17,15.27,12.97,11.94,3.15,17.09,21.68,112.4,26.95,149.56,32.07,215.12,1.99,14.67,-13.94,-90.72,-122.61,-183.05,-12.68,14.53,84.8
"Alex Pietrangelo","ALEX.PIETRANGELO","11-12","STL","D","R",1990-01-18,21,79,255.47,9.83,15.91,13.78,11.45,14.37,2.07,18.99,35.68,188.56,43.97,275.04,49.21,380.57,3.9,23.24,-16.92,-152.88,-231.07,-331.36,-19.34,5.8,89.93
"Alex Pietrangelo","ALEX.PIETRANGELO","12-13","STL","D","R",1990-01-18,22,45,137.22,12.89,19.52,15.43,12.52,8.26,2,13.51,18.96,78.15,20.96,114.84,25.89,180.98,0.89,9.89,-11.51,-59.19,-93.88,-155.09,-9,10.55,82.71
"Alex Pietrangelo","ALEX.PIETRANGELO","13-14","STL","D","R",1990-01-18,23,80,269.62,7.76,13.27,12.4,10.72,6.29,2.01,23.88,32.52,212.6,43.89,310,49.78,414.59,1.95,29.04,-21.87,-180.08,-266.11,-364.81,-27.09,6.18,88.77
"Alex Pietrangelo","ALEX.PIETRANGELO","14-15","STL","D","R",1990-01-18,24,77,244.22,0,12.51,12.11,10.26,3.99,0,25.52,28.57,199.84,38.45,279.01,44.29,387.21,1.06,25.5,-25.52,-171.27,-240.56,-342.92,-24.44,0,87.23
"Alex Pietrangelo","ALEX.PIETRANGELO","15-16","STL","D","R",1990-01-18,25,72,225.12,6.87,9.2,8.76,8.19,6,1.8,24.39,22.88,225.8,29.84,310.89,35.15,393.89,1.96,30.73,-22.59,-202.92,-281.05,-358.74,-28.77,7.87,89.2
"Alex Pietrangelo","ALEX.PIETRANGELO","16-17","STL","D","R",1990-01-18,26,80,236.6,3.62,10.63,10.07,8.81,9.08,1.01,26.88,26.75,224.8,34.31,306.34,38.03,393.49,2.65,26.55,-25.87,-198.05,-272.03,-355.46,-23.9,3.78,88.04
"Alex Pietrangelo","ALEX.PIETRANGELO","17-18","STL","D","R",1990-01-18,27,77,178.33,8.31,20.12,17,14.04,6.19,2.07,22.84,40.16,159.45,46.37,226.44,49.91,305.53,1.45,21.98,-20.77,-119.29,-180.07,-255.62,-20.53,5.15,85.68
"Alex Pietrangelo","ALEX.PIETRANGELO","18-19","STL","D","R",1990-01-18,28,69,145.02,12.28,23.72,19.99,17.08,14.5,2.98,21.28,35.56,114.33,40.6,162.52,43.8,212.66,2.72,16.04,-18.3,-78.77,-121.92,-168.86,-13.32,8.38,81.39
"Alex Pietrangelo","ALEX.PIETRANGELO","19-20","STL","D","R",1990-01-18,29,67,122.45,0,19.86,16.87,14.06,9.52,0,13.84,27.37,110.44,29.33,144.56,30.38,185.64,1.4,13.3,-13.84,-83.07,-115.23,-155.26,-11.9,0,87.47
"Alex Semin","ALEX.SEMIN","08-09","WSH","L","R",1984-03-03,24,62,93.77,17.35,22.01,22.24,22.58,22.32,1.94,9.24,20.3,71.91,28.25,98.79,36.03,123.57,2.31,8.04,-7.3,-51.61,-70.54,-87.54,-5.73,9.56,87.15
"Alex Semin","ALEX.SEMIN","09-10","WSH","L/R","R",1984-03-03,25,73,71.53,51.53,28.25,26.65,23.07,35.14,3.04,2.86,21.29,54.06,25.87,71.2,29.31,97.76,3.12,5.76,0.18,-32.77,-45.33,-68.45,-2.64,14.28,94.71
"Alex Semin","ALEX.SEMIN","10-11","WSH","R","R",1984-03-03,26,64,60.47,33.96,32.12,32.58,29.52,26.45,1.99,3.87,18.4,38.89,26.67,55.2,31.38,74.92,1.83,5.09,-1.88,-20.49,-28.53,-43.54,-3.26,10.82,90.05
"Alex Steen","ALEX.STEEN","07-08","TOR","C","L",1984-03-01,23,76,222.08,4.27,15.83,13.47,12.83,6.31,1.01,22.65,31.95,169.82,37.86,243.21,46.72,317.55,1.52,22.57,-21.64,-137.87,-205.35,-270.83,-21.05,3.16,86.66
"Alex Steen","ALEX.STEEN","08-09","STL","C","L",1984-03-01,24,60,116.08,9.95,14.97,13.12,10.34,11.41,1.87,16.93,14.8,84.04,17.71,117.32,20.07,173.99,1.09,8.46,-15.06,-69.24,-99.61,-153.92,-7.37,12.64,79.85
"Alex Steen","ALEX.STEEN","08-09","TOR","C","L",1984-03-01,24,19,53.37,0,7.55,5.66,5.2,2.36,0,10.17,4.35,53.28,4.37,72.81,5.3,96.58,0.17,7.04,-10.17,-48.93,-68.44,-91.28,-6.87,0,80.91
"Alex Steen","ALEX.STEEN","09-10","STL","C","L",1984-03-01,25,68,74.57,18.45,14.45,10.31,8.83,6.51,1.86,8.22,11.73,69.43,11.75,102.2,12.8,132.14,0.65,9.33,-6.36,-57.7,-90.45,-119.34,-8.68,15.86,88.16
"Alex Steen","ALEX.STEEN","10-11","STL","C","L",1984-03-01,26,71,68.38,25.18,15.7,14.77,12.42,10.59,2.07,6.15,8.92,47.91,12.5,72.14,14.52,102.42,0.79,6.67,-4.08,-38.99,-59.64,-87.9,-5.88,23.21,87.16
"Alex Steen","ALEX.STEEN","11-12","STL","C","L",1984-03-01,27,40,72.33,11.44,6.24,7.87,5.97,10.1,0.93,7.2,4.16,62.55,7.98,93.44,7.97,125.55,0.95,8.46,-6.27,-58.39,-85.46,-117.58,-7.51,22.36,88.49
"Alex Steen","ALEX.STEEN","12-13","STL","C","L",1984-03-01,28,38,62.33,0,8.78,10.62,7.98,4.84,0,3.74,3.99,41.47,6.87,57.8,7.95,91.7,0.26,5.11,-3.74,-37.48,-50.93,-83.75,-4.85,0,90.98
"Alex Steen","ALEX.STEEN","13-14","STL","C/L","L",1984-03-01,29,68,128.47,31.35,18.64,16.46,14.1,11.93,3.8,8.32,22.04,96.22,28.32,143.72,31.58,192.41,1.61,11.88,-4.52,-74.18,-115.4,-160.83,-10.27,17.24,91.35
"Alex Steen","ALEX.STEEN","14-15","STL","L","L",1984-03-01,30,70,123.3,0,16.61,15.32,13.67,5.83,0,13.7,19.85,99.64,24.87,137.46,29.82,188.4,0.74,11.96,-13.7,-79.79,-112.59,-158.58,-11.22,0,86.25
"Alex Steen","ALEX.STEEN","15-16","STL","L","L",1984-03-01,31,66,118,8.14,10.8,9.05,7.93,4.46,0.93,10.49,15.18,125.35,17.02,171.03,19.05,221.16,0.83,17.78,-9.56,-110.17,-154.01,-202.11,-16.95,6.13,91.63
"Alex Steen","ALEX.STEEN","16-17","STL","L","L",1984-03-01,32,76,139.7,0,4.32,5.2,4.6,2.27,0,18.62,6.21,137.49,10.15,185.18,12.08,250.43,0.37,15.93,-18.62,-131.28,-175.03,-238.35,-15.56,0,86.46
"Alex Steen","ALEX.STEEN","17-18","STL","L","L",1984-03-01,33,75,89.83,0,21.06,16.72,12.91,4.83,0,10.07,18.03,67.58,19.9,99.12,21.02,141.86,0.46,9.07,-10.07,-49.55,-79.22,-120.84,-8.61,0,85.1
"Alex Steen","ALEX.STEEN","18-19","STL","L","L",1984-03-01,34,64,125.83,14.35,20.21,15.94,12.57,8.83,1.99,11.88,25.02,98.75,27.83,146.79,27.93,194.18,1.44,14.87,-9.89,-73.73,-118.96,-166.25,-13.43,7.95,87.97
"Alex Steen","ALEX.STEEN","19-20","STL","L","L",1984-03-01,35,53,125.75,0,14.87,12.5,9.86,5.19,0,18.98,20.29,116.12,22.24,155.75,24.19,221.17,0.81,14.81,-18.98,-95.83,-133.51,-196.98,-14,0,83.65
"Alex Tanguay","ALEX.TANGUAY","07-08","CGY","L","L",1979-11-21,27,77,127.27,23.81,15.67,16.41,15.34,15.1,3.06,9.79,18.61,100.12,26.61,135.58,31.87,175.86,2.17,12.2,-6.73,-81.51,-108.97,-143.99,-10.03,16.44,90.22
"Alex Tanguay","ALEX.TANGUAY","10-11","CGY","L","L",1979-11-21,30,78,100.72,0,12.71,11.97,11.3,11.49,0,13.28,13.12,90.08,17.7,130.19,21.69,170.31,1.52,11.71,-13.28,-76.96,-112.49,-148.62,-10.19,0,85.26
"Alex Tanguay","ALEX.TANGUAY","11-12","CGY","L","L",1979-11-21,31,62,86.07,20.18,9.78,11.78,9.41,12.32,1.99,7.87,7.82,72.1,13.79,103.24,14.82,142.69,1.48,10.53,-5.88,-64.28,-89.45,-127.87,-9.05,25.45,89.08
"Alex Tanguay","ALEX.TANGUAY","12-13","CGY","L","L",1979-11-21,32,38,50.6,15.49,9.72,7.66,8.84,4.1,1.18,6.44,4.08,37.91,4.08,49.19,7.06,72.78,0.18,4.21,-5.26,-33.83,-45.11,-65.72,-4.03,28.92,83.01
"Alex Tanguay","ALEX.TANGUAY","14-15","COL","L","L",1979-11-21,34,77,112.9,9.81,12.03,13.77,13.03,6.82,0.87,8,12.7,92.89,20.09,125.84,24.27,161.99,0.81,11.07,-7.13,-80.19,-105.75,-137.72,-10.26,6.85,91.39
"Alex Wennberg","ALEX.WENNBERG","14-15","CBJ","C","L",1994-09-22,19,68,122.43,0,8.65,8.31,7.31,5.14,0,20.05,13.57,143.37,16.57,182.81,18.35,232.52,0.86,15.86,-20.05,-129.8,-166.24,-214.17,-15,0,86.02
"Alex Wennberg","ALEX.WENNBERG","17-18","CBJ","C","L",1994-09-22,22,63,66.63,13.52,28.02,22.38,19.89,18.98,0.93,5.95,20.36,52.3,20.42,70.83,23.45,94.46,1.68,7.17,-5.02,-31.94,-50.41,-71.01,-5.49,4.57,88.62
"Alex Wennberg","ALEX.WENNBERG","18-19","CBJ","C","L",1994-09-22,23,73,95.8,36.64,29.68,24.77,23.29,14.84,3.73,6.45,24.07,57.04,27.12,82.38,31.07,102.31,1.42,8.15,-2.72,-32.97,-55.26,-71.24,-6.73,15.5,88.69
"Alex Wennberg","ALEX.WENNBERG","19-20","CBJ","C","L",1994-09-22,24,53,81.93,0,15.09,12.72,11.7,9.22,0,12.88,11.92,67.05,12.75,87.48,14.66,110.6,0.78,7.68,-12.88,-55.13,-74.73,-95.94,-6.9,0,80.79
"Alexei Emelin","ALEXEI.EMELIN","11-12","MTL","D","L",1986-04-25,25,66,87.43,23.1,22.06,19.17,18.47,20.75,3.01,10.02,16.15,57.07,20.3,85.57,28.09,124,2.11,8.06,-7.01,-40.92,-65.27,-95.91,-5.95,18.64,82.44
"Alexei Emelin","ALEXEI.EMELIN","12-13","MTL","D","L",1986-04-25,26,37,81.75,0,11.05,13.48,14.11,14.12,0,8.14,7.96,64.09,14.09,90.46,19.53,118.91,1.57,9.55,-8.14,-56.13,-76.37,-99.38,-7.98,0,87.3
"Alexei Emelin","ALEXEI.EMELIN","13-14","MTL","D","L",1986-04-25,27,59,100.6,0,8.66,8.47,7.79,4.96,0,14.28,9.54,100.61,13.69,147.87,17.6,208.27,0.66,12.65,-14.28,-91.07,-134.18,-190.67,-11.99,0,85.81
"Alexei Emelin","ALEXEI.EMELIN","14-15","MTL","D","L",1986-04-25,28,66,159.18,5.21,9.96,9.23,8.86,7.53,0.93,16.93,15.01,135.73,19.05,187.34,26.3,270.39,1.58,19.39,-16,-120.72,-168.29,-244.09,-17.81,6.2,87.53
"Alexei Emelin","ALEXEI.EMELIN","15-16","MTL","D","L",1986-04-25,29,71,149.88,9.17,15.16,13.71,12.87,13.98,1.93,19.11,24.71,138.28,31.68,199.33,37.79,255.83,3.32,20.43,-17.18,-113.57,-167.65,-218.04,-17.11,7.81,86.18
"Alexei Emelin","ALEXEI.EMELIN","16-17","MTL","D","L",1986-04-25,30,74,192.25,3.52,11.35,9.9,9.54,7.49,0.99,27.16,21.73,169.76,25.68,233.76,32.44,307.44,1.76,21.75,-26.17,-148.03,-208.08,-275,-19.99,4.56,84
"Alexei Emelin","ALEXEI.EMELIN","17-18","NSH","D","L",1986-04-25,31,76,123.13,10.97,20.98,21.02,16.23,12.98,2.18,17.69,28.08,105.77,36.68,137.84,36.73,189.59,1.95,13.07,-15.51,-77.69,-101.16,-152.86,-11.12,7.76,83.28
"Alexei Ponikarovsky","ALEXEI.PONIKAROVSKY","08-09","TOR","L","L",1980-04-09,28,80,69.02,0,12.49,8.55,9.2,2.9,0,13.42,6.69,46.89,6.68,71.44,11.52,113.67,0.21,7.02,-13.42,-40.2,-64.76,-102.15,-6.81,0,71.38
"Alexei Ponikarovsky","ALEXEI.PONIKAROVSKY","10-11","L.A","L","L",1980-04-09,30,59,59.08,0,17.25,18.33,16.95,14.99,0,3.2,8.36,40.11,12.29,54.75,14.28,69.95,0.85,4.82,-3.2,-31.75,-42.46,-55.67,-3.97,0,92.02
"Alexei Zhitnik","ALEXEI.ZHITNIK","07-08","ATL","D","L",1972-10-10,34,65,82.28,21.85,14.07,11.21,10.17,12.66,3.66,13.09,17.38,106.12,17.36,137.5,18.31,161.81,1.94,13.38,-9.43,-88.74,-120.14,-143.5,-11.44,21.06,87.66
"Alexey Marchenko","ALEXEY.MARCHENKO","15-16","DET","D","R",1992-01-02,23,66,137.78,7.56,10.23,8.8,7.71,7.62,0.87,10.64,13.12,115.09,16.13,167.19,20.61,246.79,1.21,14.67,-9.77,-101.97,-151.06,-226.18,-13.46,6.63,90.76
"Alexey Marchenko","ALEXEY.MARCHENKO","16-17","DET","D","R",1992-01-02,24,27,68.68,8.85,9.53,7.38,6.34,6.68,1.01,10.4,7.13,67.66,8.09,101.56,9.18,135.57,0.65,9.08,-9.39,-60.53,-93.47,-126.39,-8.43,14.17,84.63
"Anders Eriksson","ANDERS.ERIKSSON","07-08","CGY","D","L",1975-01-09,32,60,147.15,4.92,13.03,14.88,12.87,16.04,0.93,17.99,16.45,109.8,25.97,148.55,27.06,183.19,2.27,11.88,-17.06,-93.35,-122.58,-156.13,-9.61,5.65,83.62
"Andre Benoit","ANDRE.BENOIT","13-14","COL","D","L",1984-01-06,29,76,136.47,5.34,11.14,9.74,9.68,7.12,1.18,20.91,16.43,131.08,19.66,182.2,25.13,234.42,1.32,17.23,-19.73,-114.65,-162.54,-209.29,-15.91,7.18,84.05
"Andre Benoit","ANDRE.BENOIT","14-15","BUF","D","L",1984-01-06,30,57,74.88,19.06,8.34,7.9,6.79,8.82,2.19,9.3,6.23,68.46,9.02,105.19,9.9,136,0.91,9.41,-7.11,-62.23,-96.17,-126.1,-8.5,35.15,86.42
"Andreas Karlsson","ANDREAS.KARLSSON","07-08","T.B","C","L",1975-08-19,32,58,108.6,0,11.73,8.74,7.25,2.3,0,6.88,10.28,77.33,11.2,116.97,13.16,168.48,0.2,8.51,-6.88,-67.05,-105.77,-155.32,-8.31,0,91.1
"Andreas Lilja","ANDREAS.LILJA","07-08","DET","D","L",1975-07-13,32,79,226.23,9.12,17.92,16.79,14.88,13.06,2.37,23.61,31.65,144.92,42.14,208.8,49.88,285.39,2.92,19.43,-21.24,-113.27,-166.66,-235.51,-16.51,7.49,83.71
"Andreas Lilja","ANDREAS.LILJA","08-09","DET","D","L",1975-07-13,33,59,196.92,7.9,13.4,11.96,10.88,8.46,1.99,23.21,27.42,177.25,32.17,236.73,39.06,320.1,2.02,21.87,-21.22,-149.83,-204.56,-281.04,-19.85,7.26,86.91
"Andreas Lilja","ANDREAS.LILJA","10-11","ANA","D","L",1975-07-13,35,51,181.3,5.72,12.99,11.27,8.39,8.59,1.18,19.46,21.76,145.72,27.04,212.95,29.07,317.59,1.95,20.74,-18.28,-123.96,-185.91,-288.52,-18.79,5.42,86.65
"Andreas Martinsen","ANDREAS.MARTINSEN","16-17","COL","L","L",1990-06-13,26,55,58.12,22.7,24.32,17.09,15.87,11.01,1.01,3.44,12.44,38.71,13.4,65.01,17.15,90.89,0.61,4.93,-2.43,-26.27,-51.61,-73.74,-4.32,8.12,91.11
"Andrei Markov","ANDREI.MARKOV","07-08","MTL","D","L",1978-12-20,28,82,253.63,16.85,15.79,14.55,13.91,10.54,5.24,25.86,40.81,217.65,51.8,304.27,65.6,406,3.03,25.71,-20.62,-176.84,-252.47,-340.4,-22.68,12.84,88.12
